movieId,tconst,tmdbId,averageRating,numVotes
2681,tt0141105,13533.0,6.7,3109.0
2682,tt0164085,62676.0,6.9,5724.0
2683,tt0145660,817.0,6.6,214899.0
2684,tt0143924,265966.0,5.7,163.0
2685,tt0156820,91598.0,6.1,206.0
2686,tt0120802,14283.0,7.6,31463.0
2687,tt0120855,37135.0,7.3,201050.0
2688,tt0144214,2275.0,6.4,52937.0
2689,tt0184510,68426.0,5.8,590.0
2690,tt0122541,24137.0,6.8,15060.0
2691,tt0120731,10376.0,8.1,58189.0
2692,tt0130827,104.0,7.6,187071.0
2693,tt0120370,15800.0,6.9,4716.0
2694,tt0142342,9032.0,6.4,197815.0
2695,tt0139898,13821.0,7.1,1316.0
2696,tt0119038,9421.0,7.7,36939.0
2697,tt0119743,55955.0,6.8,1562.0
2698,tt0120554,67067.0,4.6,255.0
2699,tt0099052,6488.0,6.4,62625.0
2700,tt0158983,9473.0,7.7,190967.0
2701,tt0120891,8487.0,5.0,151958.0
2702,tt0162677,10279.0,6.7,35881.0
2703,tt0149964,125263.0,6.6,583.0
2704,tt0101318,2767.0,7.6,12257.0
2705,tt0167925,78568.0,7.0,1411.0
2706,tt0163651,2105.0,7.0,372870.0
2707,tt0137363,1073.0,7.2,80617.0
2708,tt0137439,10239.0,7.5,4394.0
2709,tt0158811,10208.0,6.3,17873.0
2710,tt0185937,2667.0,6.5,230483.0
2711,tt0120899,48958.0,6.4,2791.0
2712,tt0120663,345.0,7.4,298449.0
2713,tt0139414,9825.0,5.7,54565.0
2714,tt0161100,16158.0,7.0,8346.0
2715,tt0120878,133575.0,5.0,1691.0
2716,tt0087332,620.0,7.8,351420.0
2717,tt0097428,2978.0,6.6,181223.0
2718,tt0157503,10490.0,6.6,32246.0
2719,tt0171363,11618.0,5.0,71124.0
2720,tt0141369,332.0,4.2,44998.0
2721,tt0162710,1812.0,7.1,8125.0
2722,tt0149261,8914.0,5.9,124015.0
2723,tt0132347,9824.0,6.1,61417.0
2724,tt0163187,4806.0,5.6,91717.0
2725,tt0162830,33430.0,7.1,3672.0
2726,tt0049406,247.0,8.0,80606.0
2727,tt0048254,10056.0,6.6,21047.0
2728,tt0054331,967.0,7.9,123092.0
2729,tt0056193,802.0,7.6,91624.0
2730,tt0072684,3175.0,8.1,147299.0
2731,tt0053198,147.0,8.1,103409.0
2732,tt0055032,1628.0,7.8,36984.0
2733,tt0096378,21185.0,5.7,3560.0
2734,tt0091557,11120.0,6.6,26193.0
2735,tt0091129,10136.0,6.0,50648.0
2736,tt0090774,32060.0,6.8,3226.0
2737,tt0092585,48686.0,5.2,2901.0
2738,tt0090886,48259.0,6.4,3616.0
2739,tt0088939,873.0,7.8,77370.0
2740,tt0091343,48660.0,5.6,1658.0
2741,tt0091637,26789.0,5.7,6735.0
2742,tt0092068,3934.0,7.1,2598.0
2743,tt0091613,108312.0,5.8,515.0
2744,tt0091699,198469.0,6.9,506.0
2745,tt0091530,11416.0,7.4,55304.0
2746,tt0091419,10776.0,7.0,65032.0
2747,tt0054033,24452.0,6.3,16131.0
2748,tt0092534,9710.0,4.6,8748.0
2749,tt0091554,31924.0,6.0,5767.0
2750,tt0093818,30890.0,7.5,31216.0
2751,tt0093051,24081.0,6.2,2134.0
2752,tt0093690,20242.0,6.2,7286.0
2753,tt0092627,39074.0,6.4,4713.0
2754,tt0092850,66194.0,4.8,1719.0
2755,tt0093415,2115.0,5.7,2528.0
2756,tt0094293,23599.0,6.0,4434.0
2757,tt0083967,3526.0,7.4,6939.0
2758,tt0089816,41166.0,6.0,2715.0
2759,tt0144168,16406.0,6.1,18434.0
2760,tt0129111,197239.0,6.2,372.0
2761,tt0129167,10386.0,8.0,169990.0
2762,tt0167404,745.0,8.1,902176.0
2763,tt0155267,913.0,6.8,86026.0
2764,tt0063688,912.0,7.0,22437.0
2765,tt0122515,12229.0,6.4,7127.0
2766,tt0168449,67323.0,6.7,1825.0
2767,tt0120709,91076.0,6.1,1558.0
2768,tt0120210,89861.0,6.3,960.0
2769,tt0138946,19457.0,6.4,19789.0
2770,tt0131325,11353.0,6.4,65852.0
2771,tt0120620,17707.0,6.5,21480.0
2772,tt0165710,9781.0,6.9,35105.0
2773,tt0176422,102489.0,6.3,1649.0
2774,tt0168987,18212.0,6.1,7832.0
2775,tt0138487,13817.0,6.5,4077.0
2776,tt0119614,126996.0,8.0,214.0
2777,tt0015693,38715.0,6.4,681.0
2778,tt0113965,48781.0,5.2,6292.0
2779,tt0077663,12185.0,6.9,18471.0
2780,tt0057449,29056.0,6.6,10513.0
2781,tt0053363,26857.0,6.7,7216.0
2782,tt0055304,28501.0,7.1,12586.0
2783,tt0059821,29030.0,6.6,5344.0
2784,tt0058333,25319.0,7.0,12431.0
2785,tt0056552,29074.0,6.9,6345.0
2786,tt0091178,24103.0,5.8,6665.0
2787,tt0088889,10552.0,6.3,22616.0
2788,tt0066765,9267.0,7.6,28578.0
2789,tt0077394,10766.0,6.3,29075.0
2790,tt0082377,10768.0,5.6,18321.0
2791,tt0080339,813.0,7.7,211655.0
2792,tt0083530,2665.0,6.2,48556.0
2793,tt0118604,9406.0,5.1,23075.0
2794,tt0089670,11418.0,6.2,57383.0
2795,tt0085995,11153.0,7.4,95223.0
2796,tt0095188,14170.0,6.3,19355.0
2797,tt0094737,2280.0,7.3,195826.0
2798,tt0100419,11077.0,5.5,28272.0
2799,tt0102719,28597.0,4.9,20600.0
2800,tt0104740,22611.0,7.2,6701.0
2801,tt0119843,39780.0,6.6,6392.0
2802,tt0096244,10396.0,6.1,28459.0
2803,tt0107798,9944.0,6.6,76115.0
2804,tt0085334,850.0,7.9,128182.0
2805,tt0130121,10154.0,5.8,34839.0
2806,tt0133046,10342.0,5.3,19574.0
2807,tt0176269,10366.0,4.2,27616.0
2808,tt0105698,9349.0,6.0,81958.0
2809,tt0188863,15122.0,5.8,4910.0
2810,tt0156887,10494.0,8.0,56009.0
2811,tt0119692,126152.0,5.8,526.0
2812,tt0160401,22314.0,6.3,5780.0
2813,tt0181833,51679.0,7.4,734.0
2814,tt0052602,35813.0,6.1,4274.0
2815,tt0091278,11037.0,5.5,13259.0
2816,tt0095382,11955.0,3.8,4643.0
2817,tt0103617,2038.0,3.7,2661.0
2818,tt0113438,28737.0,3.3,1205.0
2819,tt0073802,11963.0,7.4,47529.0
2820,tt0058175,141489.0,7.4,395.0
2821,tt0010418,53761.0,7.0,1722.0
2822,tt0104839,9096.0,6.0,21151.0
2823,tt0010726,91893.0,6.6,1065.0
2824,tt0181733,113273.0,7.1,396.0
2825,tt0163185,103793.0,6.8,533.0
2826,tt0120657,1911.0,6.6,115260.0
2827,tt0138304,2900.0,5.4,52527.0
2828,tt0160236,17709.0,3.9,9737.0
2829,tt0164108,37718.0,5.7,10374.0
2830,tt0169145,47144.0,7.8,4631.0
2831,tt0160216,104896.0,6.3,866.0
2832,tt0144286,30964.0,6.4,1376.0
2833,tt0119586,52366.0,6.6,1148.0
2834,tt0120747,6373.0,6.4,4273.0
2835,tt0163579,2162.0,5.3,9185.0
2836,tt0125971,14578.0,6.4,8457.0
2837,tt0126810,40694.0,6.6,3211.0
2838,tt0125211,4338.0,5.8,635.0
2839,tt0157183,49184.0,7.7,3470.0
2840,tt0145531,10307.0,6.2,63996.0
2841,tt0164181,11601.0,7.0,74614.0
2842,tt0133412,18621.0,6.1,7122.0
2843,tt0118843,1075.0,8.1,50275.0
2844,tt0151582,21719.0,6.1,6285.0
2845,tt0178988,40879.0,5.4,1762.0
2846,tt0097050,47951.0,7.0,10592.0
2847,tt0031762,43832.0,7.7,12357.0
2848,tt0045251,47697.0,7.6,7498.0
2849,tt0102741,49792.0,5.8,1459.0
2850,tt0107895,77064.0,5.2,825.0
2851,0,0.0,0.0,0.0
2852,tt0088146,26522.0,7.2,8727.0
2853,tt0076150,23761.0,6.5,9458.0
2854,tt0069994,24097.0,5.1,2843.0
2855,tt0086014,42114.0,5.8,2898.0
2856,tt0059297,28295.0,6.3,2554.0
2857,tt0063823,12105.0,7.4,24288.0
2858,tt0169547,14.0,8.3,1058143.0
2859,tt0088178,24128.0,8.6,12878.0
2860,tt0181316,11001.0,6.3,74285.0
2861,tt0126916,10390.0,6.6,31536.0
2862,tt0080491,9453.0,5.4,33258.0
2863,tt0058182,704.0,7.6,39865.0
2864,tt0127296,35122.0,6.0,3050.0
2865,tt0173390,142132.0,6.2,805.0
2866,tt0077280,24153.0,7.2,8120.0
2867,tt0089175,11797.0,7.1,60490.0
2868,tt0097390,18086.0,5.9,11389.0
2869,tt0111342,124475.0,6.9,1009.0
2870,tt0061385,17887.0,7.0,16670.0
2871,tt0068473,10669.0,7.7,97793.0
2872,tt0082348,11527.0,7.4,56767.0
2873,tt0125879,42848.0,6.2,3819.0
2874,tt0050814,40867.0,6.7,3077.0
2875,tt0108185,1049.0,6.2,19029.0
2876,tt0111419,28032.0,6.3,15179.0
2877,tt0073812,11326.0,6.6,19061.0
2878,tt0082511,28377.0,5.8,6195.0
2879,tt0099558,10975.0,7.3,18530.0
2880,tt0091431,10974.0,7.1,17523.0
2881,tt0150377,10398.0,6.5,73607.0
2882,tt0120716,2290.0,6.6,14953.0
2883,tt0140397,24071.0,6.8,8840.0
2884,tt0129884,62994.0,5.1,2094.0
2885,tt0160338,60994.0,6.0,2372.0
2886,tt0159421,16112.0,5.7,2907.0
2887,tt0168172,32305.0,2.5,6564.0
2888,tt0164114,14429.0,5.8,17995.0
2889,tt0134618,15198.0,6.7,25313.0
2890,tt0120188,6415.0,7.1,159107.0
2891,tt0162360,24066.0,6.3,9503.0
2892,tt0133122,21430.0,5.1,4490.0
2893,tt0134033,10381.0,6.4,9563.0
2894,tt0194314,171982.0,5.3,9835.0
2895,tt0068990,42486.0,6.0,846.0
2896,tt0060095,60285.0,6.4,2126.0
2897,tt0087188,5622.0,7.6,5492.0
2898,tt0106664,10349.0,6.0,15832.0
2899,tt0031397,42518.0,6.7,3832.0
2900,tt0095652,29787.0,6.2,10532.0
2901,tt0079714,9638.0,6.7,32090.0
2902,tt0086154,10576.0,6.5,23918.0
2903,tt0091799,12662.0,5.4,12953.0
2904,tt0023369,61369.0,6.9,2339.0
2905,tt0056443,11712.0,8.1,32257.0
2906,tt0156934,12618.0,5.3,19863.0
2907,tt0167427,13824.0,5.2,17848.0
2908,tt0171804,226.0,7.5,91665.0
2909,tt0150574,288772.0,7.3,54.0
2910,tt0168740,55107.0,6.1,1929.0
2911,tt0176415,69851.0,7.3,1698.0
2912,tt0165854,10388.0,7.0,29864.0
2913,tt0165874,17198.0,6.4,5987.0
2914,tt0143746,44857.0,5.8,2680.0
2915,tt0086200,9346.0,6.8,80009.0
2916,tt0100802,861.0,7.5,298620.0
2917,tt0082089,14412.0,7.4,30560.0
2918,tt0091042,9377.0,7.8,317841.0
2919,tt0086617,11541.0,7.1,19258.0
2920,tt0037674,2457.0,8.4,18011.0
2921,tt0068699,11901.0,7.5,49277.0
2922,tt0061747,4929.0,7.0,34665.0
2923,tt0076123,85325.0,6.4,668.0
2924,tt0080179,11230.0,7.5,36144.0
2925,tt0065571,8416.0,8.0,26559.0
2926,tt0095270,11054.0,6.9,19592.0
2927,tt0037558,851.0,8.0,35000.0
2928,tt0087980,24453.0,6.6,4942.0
2929,tt0082979,18254.0,7.3,20611.0
2930,tt0176093,56235.0,7.5,227.0
2931,tt0097223,20123.0,8.3,24877.0
2932,tt0077405,16642.0,7.8,51899.0
2933,tt0057058,2593.0,8.0,8255.0
2934,tt0090636,42020.0,7.0,793.0
2935,tt0033804,3086.0,7.8,18857.0
2936,tt0034240,16305.0,7.9,23743.0
2937,tt0035169,32255.0,7.5,10668.0
2938,tt0091214,48797.0,7.7,3660.0
2939,tt0046126,19997.0,7.0,14705.0
2940,tt0038559,3767.0,7.7,27572.0
2941,tt0052225,17352.0,6.8,7992.0
2942,tt0085549,535.0,6.2,47177.0
2943,tt0104507,2731.0,7.1,9196.0
2944,tt0061578,1654.0,7.7,66490.0
2945,tt0087722,31043.0,5.8,792.0
2946,tt0059260,14831.0,7.2,17128.0
2947,tt0058150,658.0,7.7,171121.0
2948,tt0057076,657.0,7.4,117548.0
2949,tt0055928,646.0,7.2,147064.0
2950,tt0080453,5689.0,5.8,62262.0
2951,tt0058461,391.0,8.0,195349.0
2952,tt0119256,8052.0,7.2,41379.0
2953,tt0104431,772.0,6.8,294945.0
2954,tt0079709,65448.0,5.7,861.0
2955,tt0084485,65452.0,4.1,522.0
2956,tt0094008,31650.0,6.1,9305.0
2957,tt0017423,73575.0,7.3,1152.0
2958,tt0133117,302579.0,6.3,142.0
2959,tt0137523,550.0,8.8,1827883.0
2960,tt0187712,97537.0,6.6,957.0
2961,tt0160916,12220.0,6.0,21488.0
2962,tt0119114,1610.0,6.7,10109.0
2963,tt0160672,53151.0,6.7,2576.0
2964,tt0192194,42881.0,6.9,6670.0
2965,tt0203408,29064.0,3.6,5010.0
2966,tt0166896,404.0,8.0,80851.0
2967,tt0048977,42196.0,7.5,12737.0
2968,tt0081633,36819.0,7.0,57882.0
2969,tt0061138,42726.0,7.6,9594.0
2970,tt0083946,9343.0,8.1,31043.0
2971,tt0078754,16858.0,7.9,27708.0
2972,tt0093206,42006.0,7.4,7893.0
2973,tt0097123,11562.0,7.9,54067.0
2974,tt0200469,10496.0,3.9,9649.0
2975,tt0168501,16162.0,6.8,9156.0
2976,tt0163988,8649.0,6.8,63147.0
2977,tt0142201,31306.0,6.2,6635.0
2978,tt0144640,10563.0,6.0,18228.0
2979,tt0172627,14484.0,4.9,5208.0
2980,tt0148462,214735.0,5.2,108.0
2981,tt0072742,94857.0,6.4,288.0
2982,tt0099710,32043.0,5.4,4989.0
2983,tt0059319,15247.0,7.2,13799.0
2984,tt0067527,29251.0,7.8,1249.0
2985,tt0093870,5548.0,7.5,230414.0
2986,tt0100502,5549.0,5.8,80477.0
2987,tt0096438,856.0,7.7,180110.0
2988,tt0081150,38772.0,6.8,4376.0
2989,tt0082398,699.0,6.7,90940.0
2990,tt0097742,709.0,6.6,93499.0
2991,tt0070328,253.0,6.8,95703.0
2992,tt0091829,13511.0,5.3,4709.0
2993,tt0059800,660.0,7.0,104780.0
2994,tt0168589,46798.0,6.9,350.0
2995,tt0185371,11377.0,5.7,53059.0
2996,tt0166943,26149.0,6.8,11819.0
2997,tt0120601,492.0,7.7,309067.0
2998,tt0144178,108346.0,6.5,772.0
2999,0,98480.0,0.0,0.0
3000,tt0119698,128.0,8.4,336545.0
3001,tt0157075,46286.0,4.3,2184.0
3002,tt0200849,8672.0,7.9,10286.0
3003,tt0170705,8056.0,7.7,8710.0
3004,tt0120596,2020.0,5.0,16490.0
3005,tt0145681,9481.0,6.7,152848.0
3006,tt0140352,9008.0,7.8,158211.0
3007,tt0181288,14242.0,7.9,16598.0
3008,tt0156729,16129.0,7.1,9230.0
3009,tt0117365,104103.0,5.8,453.0
3010,tt0200071,11489.0,7.5,12598.0
3011,tt0065088,28145.0,7.9,16040.0
3012,tt0016630,51371.0,7.0,2892.0
3013,tt0099180,18111.0,6.3,13697.0
3014,tt0082121,31361.0,6.1,2770.0
3015,tt0077355,11223.0,6.9,17230.0
3016,tt0083767,16281.0,6.9,41950.0
3017,tt0092796,16288.0,6.1,22310.0
3018,tt0089885,1694.0,7.2,55886.0
3019,tt0097240,476.0,7.3,32175.0
3020,tt0106856,37094.0,7.6,168390.0
3021,tt0082427,13555.0,5.9,12142.0
3022,tt0017925,961.0,8.1,79846.0
3023,tt0018183,73969.0,7.4,788.0
3024,tt0078087,24831.0,5.9,18773.0
3025,tt0062218,64963.0,6.4,1096.0
3026,tt0093990,85160.0,5.4,1791.0
3028,tt0061407,25560.0,7.1,7236.0
3029,tt0082817,21610.0,6.4,17378.0
3030,tt0055630,11878.0,8.2,109366.0
3031,tt0100475,11510.0,4.9,8066.0
3032,tt0067525,11234.0,6.5,28624.0
3033,tt0094012,957.0,7.1,170383.0
3034,tt0070608,11886.0,7.6,114111.0
3035,tt0048380,37853.0,7.7,15154.0
3036,tt0082484,62204.0,7.3,20548.0
3037,tt0065988,11040.0,7.6,32496.0
3038,tt0050371,21849.0,8.2,13710.0
3039,tt0086465,1621.0,7.5,133059.0
3040,tt0079540,14035.0,6.2,18909.0
3041,tt0087700,40771.0,3.8,2239.0
3042,tt0093516,40772.0,3.6,2222.0
3043,tt0104837,40773.0,3.4,2063.0
3044,tt0101669,11498.0,6.9,25717.0
3045,tt0105130,11790.0,7.0,10307.0
3046,tt0113416,29371.0,6.5,4264.0
3047,tt0083911,276635.0,6.9,222.0
3048,tt0083254,47941.0,5.5,2535.0
3049,tt0061789,29048.0,5.7,2179.0
3050,tt0172726,19052.0,6.0,3465.0
3051,tt0149691,21349.0,6.2,16802.0
3052,tt0120655,1832.0,7.3,206627.0
3053,tt0151137,10047.0,6.4,63644.0
3054,tt0190641,10228.0,6.3,39548.0
3055,tt0165773,47692.0,7.0,7463.0
3056,tt0160620,18561.0,6.1,4274.0
3057,tt0118150,144953.0,5.9,509.0
3058,tt0032215,37426.0,4.6,1588.0
3059,tt0032283,51787.0,6.0,856.0
3060,tt0101605,11663.0,7.6,32124.0
3061,tt0034862,13485.0,7.4,12827.0
3062,tt0056197,9289.0,7.8,51758.0
3063,tt0105156,9264.0,5.4,17043.0
3064,tt0119908,18222.0,4.8,3890.0
3065,tt0114008,124853.0,5.8,364.0
3066,tt0066473,11165.0,7.5,31388.0
3067,tt0095675,4203.0,7.6,35298.0
3068,tt0084855,24226.0,7.7,35568.0
3069,tt0068528,88875.0,7.5,2113.0
3070,tt0086856,11379.0,6.3,23754.0
3071,tt0094027,29154.0,7.3,16612.0
3072,tt0093565,2039.0,7.1,49055.0
3073,tt0059674,77915.0,6.3,2867.0
3074,tt0068762,11943.0,7.6,28273.0
3075,tt0059646,11481.0,7.7,48355.0
3076,tt0057187,2690.0,7.4,16957.0
3077,tt0164312,20565.0,8.2,2393.0
3078,tt0165859,27141.0,7.0,6388.0
3079,tt0178737,10399.0,7.1,21823.0
3080,tt0179196,90762.0,6.8,561.0
3081,tt0162661,2668.0,7.3,329123.0
3082,tt0143145,36643.0,6.4,186539.0
3083,tt0185125,99.0,7.8,88094.0
3084,tt0144969,159569.0,6.8,44.0
3085,tt0084357,77010.0,5.8,1911.0
3086,tt0024852,25898.0,7.2,5947.0
3087,tt0096061,9647.0,7.0,83719.0
3088,tt0042546,11787.0,7.9,52236.0
3089,tt0040522,5156.0,8.3,143864.0
3090,tt0093509,24276.0,7.9,7280.0
3091,tt0080979,11953.0,8.0,31723.0
3092,tt0055850,44662.0,7.6,1883.0
3093,tt0067411,29005.0,7.7,21769.0
3094,tt0093512,26371.0,7.7,16021.0
3095,tt0032551,596.0,8.0,85051.0
3096,tt0050738,52470.0,6.3,778.0
3097,tt0033045,20334.0,8.1,27195.0
3098,tt0087781,11393.0,7.5,43657.0
3099,tt0073692,31121.0,6.3,11015.0
3100,tt0105265,293.0,7.2,53026.0
3101,tt0093010,10998.0,6.9,75506.0
3102,tt0089360,12235.0,6.5,13033.0
3103,tt0100680,36094.0,6.4,7017.0
3104,tt0095631,9013.0,7.5,74646.0
3105,tt0099077,11005.0,7.8,122575.0
3106,tt0099291,59820.0,6.7,2547.0
3107,tt0101393,2924.0,6.7,70569.0
3108,tt0101889,177.0,7.5,78516.0
3109,tt0088007,38557.0,6.3,6286.0
3110,tt0087091,42087.0,6.7,1781.0
3111,tt0087921,13681.0,7.4,10132.0
3112,tt0090556,34760.0,7.6,2087.0
3113,tt0146675,9946.0,5.8,104806.0
3114,tt0120363,863.0,7.9,520333.0
3115,tt0155711,31582.0,6.5,17613.0
3116,tt0189744,125520.0,6.2,1437.0
3117,tt0134154,22267.0,6.7,12897.0
3118,tt0161023,55123.0,6.7,3229.0
3119,tt0067656,5486.0,6.6,9173.0
3120,tt0104114,10411.0,5.9,15061.0
3121,tt0045877,41462.0,7.0,7319.0
3122,tt0033021,1718.0,6.3,3250.0
3123,tt0097717,28604.0,3.9,255.0
3124,tt0160509,15506.0,6.6,2003.0
3125,tt0172396,20024.0,7.1,21133.0
3126,tt0048034,78256.0,6.6,1129.0
3127,tt0144715,13787.0,5.9,13857.0
3128,tt0160513,54933.0,6.6,4048.0
3129,tt0158371,9684.0,7.2,31925.0
3130,tt0099165,9586.0,5.6,21488.0
3131,tt0118780,41638.0,6.6,605.0
3132,tt0010040,70801.0,6.5,1311.0
3133,tt0015863,33015.0,7.2,3777.0
3134,tt0028950,777.0,8.1,33470.0
3135,tt0079239,21887.0,7.2,5597.0
3136,tt0050558,5652.0,6.4,543.0
3137,tt0081470,19664.0,6.3,3844.0
3138,tt0096171,32331.0,6.7,4051.0
3139,tt0024645,76083.0,5.1,587.0
3140,tt0014538,32628.0,7.1,3992.0
3141,tt0100828,32669.0,6.2,11024.0
3142,tt0096328,18161.0,7.6,5622.0
3143,tt0063056,31681.0,7.3,7608.0
3144,tt0060463,33666.0,6.5,4191.0
3145,tt0150216,32274.0,6.8,8741.0
3146,tt0205000,10402.0,5.7,70262.0
3147,tt0120689,497.0,8.6,1127932.0
3148,tt0124315,1715.0,7.4,92451.0
3149,tt0167423,35118.0,5.5,1480.0
3150,tt0141974,42739.0,7.3,9562.0
3151,tt0020668,26162.0,6.4,841.0
3152,tt0067328,25188.0,8.0,41769.0
3153,tt0051337,15515.0,7.1,11816.0
3154,tt0037547,75888.0,6.1,1801.0
3155,tt0166485,1439.0,6.7,35445.0
3156,tt0182789,2277.0,6.9,109233.0
3157,tt0164912,10137.0,5.9,124579.0
3158,tt0162866,10387.0,7.2,5900.0
3159,tt0120910,49948.0,7.2,34723.0
3160,tt0175880,334.0,8.0,286850.0
3161,tt0119079,30237.0,6.9,7399.0
3162,tt0174204,50116.0,4.6,3301.0
3163,tt0151568,46435.0,7.3,11637.0
3164,tt0064006,94260.0,4.9,177.0
3165,tt0106455,22213.0,5.0,5514.0
3166,tt0096978,47070.0,4.8,987.0
3167,tt0066892,36492.0,7.0,11273.0
3168,tt0064276,624.0,7.3,98811.0
3169,tt0087231,26578.0,6.8,10536.0
3170,tt0032590,415072.0,6.8,49.0
3171,tt0053226,43103.0,7.5,5316.0
3172,tt0047630,43194.0,6.7,3467.0
3173,tt0146838,9563.0,6.9,111315.0
3174,tt0125664,1850.0,7.4,123130.0
3175,tt0177789,926.0,7.3,147361.0
3176,tt0134119,1213.0,7.4,179842.0
3177,tt0195945,10471.0,6.2,36363.0
3178,tt0174856,10400.0,7.6,90717.0
3179,tt0145653,10397.0,7.3,20299.0
3180,tt0196857,20761.0,5.5,11389.0
3181,tt0120866,12524.0,7.1,19525.0
3182,tt0192335,28216.0,7.5,5303.0
3183,tt0174268,36773.0,6.5,3142.0
3184,tt0119699,30814.0,6.3,1487.0
3185,tt0120834,10219.0,6.7,13589.0
3186,tt0172493,3558.0,7.3,162237.0
3187,tt0169333,104878.0,6.1,401.0
3188,tt0208261,41276.0,7.6,757.0
3189,tt0156812,17908.0,7.0,19190.0
3190,tt0134983,10384.0,4.9,16980.0
3191,tt0169156,125317.0,6.4,162.0
3192,tt0169302,48233.0,7.0,1897.0
3193,tt0198385,0.0,6.5,73.0
3194,tt0070903,10236.0,7.1,22050.0
3195,tt0013662,71067.0,6.9,422.0
3196,tt0046359,632.0,8.0,50675.0
3197,tt0095897,11851.0,6.0,16407.0
3198,tt0070511,5924.0,8.0,120485.0
3199,tt0050815,33734.0,6.7,4691.0
3200,tt0070290,14886.0,7.5,21831.0
3201,tt0065724,26617.0,7.5,32883.0
3202,tt0065436,11900.0,6.9,5393.0
3203,tt0097162,10493.0,6.8,36279.0
3204,tt0077269,16241.0,7.0,25338.0
3205,tt0054067,27632.0,7.2,13477.0
3206,tt0086859,22160.0,5.9,10762.0
3207,tt0045162,4460.0,6.2,4618.0
3208,tt0107659,9644.0,6.2,44048.0
3209,tt0040552,43455.0,6.2,955.0
3210,tt0083929,13342.0,7.2,93255.0
3211,tt0094924,35119.0,6.9,9191.0
3212,tt0066856,21256.0,5.6,1532.0
3213,tt0106364,14919.0,7.8,43068.0
3214,tt0088707,14040.0,6.5,5539.0
3215,tt0075406,75641.0,6.5,2601.0
3216,tt0066380,17343.0,5.4,4229.0
3217,tt0029606,22692.0,7.3,8576.0
3218,tt0102687,47620.0,6.5,3903.0
3219,tt0100318,2990.0,6.4,17933.0
3220,tt0055230,38775.0,6.4,2570.0
3221,tt0083851,10831.0,7.3,9056.0
3222,tt0087034,21193.0,7.5,1426.0
3223,tt0090366,33078.0,7.4,6351.0
3224,tt0058625,16672.0,8.5,17074.0
3225,tt0186975,10472.0,5.0,14290.0
3226,tt0197544,123277.0,7.2,28.0
3227,tt0117131,79474.0,5.2,591.0
3228,tt0153866,97805.0,5.5,430.0
3229,tt0044364,53714.0,6.9,2296.0
3230,tt0071935,21489.0,7.0,9822.0
3231,tt0011652,51392.0,6.1,1425.0
3232,tt0016332,32600.0,7.9,9144.0
3233,tt0062281,110479.0,6.0,443.0
3234,tt0078412,299121.0,4.3,67.0
3235,tt0081748,13005.0,6.7,11091.0
3236,tt0068011,65134.0,5.9,586.0
3237,tt0183065,121738.0,7.4,94.0
3238,tt0120662,18681.0,5.1,14492.0
3239,tt0141399,75531.0,5.4,2254.0
3240,tt0156639,20468.0,6.2,2317.0
3241,tt0201840,14521.0,7.0,2833.0
3242,tt0126651,46835.0,6.5,506.0
3243,tt0104187,10406.0,5.8,36965.0
3244,tt0076095,14741.0,7.4,12392.0
3245,tt0058604,32015.0,8.2,8075.0
3246,tt0104797,1883.0,7.7,84459.0
3247,tt0105417,2005.0,6.4,86725.0
3248,tt0108147,6279.0,5.6,48593.0
3249,tt0104389,11087.0,6.7,37750.0
3250,tt0106246,7305.0,7.1,50305.0
3251,tt0088683,24735.0,6.6,6675.0
3252,tt0105323,9475.0,8.0,258251.0
3253,tt0105793,8872.0,7.0,142650.0
3254,tt0108525,8873.0,6.2,76474.0
3255,tt0104694,11287.0,7.3,92709.0
3256,tt0105112,9869.0,6.9,101925.0
3257,tt0103855,619.0,6.3,117891.0
3258,tt0104070,9374.0,6.6,102215.0
3259,tt0104231,11259.0,6.6,58407.0
3260,tt0104454,8293.0,7.4,28441.0
3261,tt0105415,11068.0,6.7,27463.0
3262,tt0105665,1923.0,7.3,85090.0
3263,tt0105812,10158.0,6.8,74157.0
3264,tt0103893,10206.0,5.7,39625.0
3265,tt0104684,11782.0,7.8,46287.0
3266,tt0103905,10086.0,7.5,35907.0
3267,tt0104815,9367.0,6.9,62802.0
3268,tt0105477,9876.0,4.3,38036.0
3269,tt0104291,10326.0,6.3,44043.0
3270,tt0104040,16562.0,6.9,18633.0
3271,tt0105046,9609.0,7.5,40044.0
3272,tt0103759,12143.0,7.1,38332.0
3273,tt0134084,4234.0,5.6,122919.0
3274,tt0105414,9605.0,6.4,31911.0
3275,tt0144117,8374.0,7.8,225784.0
3276,tt0171356,29076.0,5.7,6884.0
3277,tt0185154,80471.0,6.4,403.0
3278,tt0192069,49477.0,5.8,141.0
3279,tt0143344,121940.0,3.7,164.0
3280,tt0069754,28156.0,6.1,2882.0
3281,tt0144801,113096.0,7.1,973.0
3282,tt0116102,106837.0,7.0,1848.0
3283,tt0067433,24349.0,7.3,4062.0
3284,tt0067848,27841.0,6.8,2651.0
3285,tt0163978,1907.0,6.7,220832.0
3286,tt0184907,15489.0,5.1,11423.0
3287,tt0220099,15655.0,6.3,17033.0
3288,tt0159373,68546.0,5.3,472.0
3289,tt0209189,36210.0,7.7,8190.0
3290,tt0171764,279444.0,5.2,62.0
3291,tt0217107,77908.0,4.1,592.0
3292,tt0047878,22342.0,7.4,6474.0
3293,tt0118882,96484.0,5.1,407.0
3294,tt0074455,30062.0,5.5,6547.0
